4611,3182,997
4611,3183,1288
4611,3184,1167
4611,3185,927
4611,3186,1283
4611,3187,762
4612,3170,601
4612,3171,666
4612,3172,1562
4612,3173,1743
4612,3174,2912
4612,3175,1896
4612,3176,1863
4612,3177,800
4612,3178,2684
4612,3179,3660
4612,3180,2367
4612,3181,574
4612,3182,1091
4612,3183,1214
4612,3184,2514
4612,3185,696
4612,3186,451
4612,3187,530
4613,3170,228
4613,3171,347
4613,3172,2058
4613,3173,260
4613,3174,93
4613,3176,68
4613,3177,810
4613,3178,7616
4613,3179,2584
4613,3180,1642
4613,3181,631
4613,3182,252
4613,3183,960
4613,3184,7591
4613,3185,975
4613,3186,86
4613,3187,424
4613,3188,180
4613,3287,1
4613,3288,1
4614,3171,123
4614,3172,2845
4614,3177,18
4614,3178,72
4614,3180,1733
4614,3181,900
4614,3182,271
4614,3183,982
4614,3184,3483
4614,3185,113
4614,3187,94
4614,3188,238
4614,3288,1
4615,3172,89
4615,3173,6
4615,3177,5
4615,3180,830
4615,3181,2379
4615,3182,329
4615,3183,3008
4615,3184,2207
4615,3185,1
4615,3186,59
4615,3187,75
4615,3188,205
4615,3287,1
4616,3172,6
4616,3173,12
4616,3180,2
4616,3181,1804
4616,3182,1861
4616,3183,909
4616,3184,439
4616,3185,2
4616,3188,154
4617,3172,19
4617,3181,49
4617,3182,315
4617,3183,241
4617,3184,24
4617,3185,4
4617,3188,67
4618,3172,15
4618,3183,116
4618,3185,3
4618,3288,2
4619,3171,4
4619,3172,18
4619,3184,3
4619,3288,1
4620,3170,5
4620,3171,15
4620,3184,5
4620,3289,1
4621,3170,7
4621,3289,2
4622,3170,17
4622,3290,3
4623,3170,11
4623,3289,2
4623,3290,5
4624,3169,8
4624,3170,4
4624,3289,1
4624,3290,12
4625,3169,9
4625,3290,6
4626,3169,8
4626,3290,1
4627,3169,55
4627,3290,1
4628,3167,1
4628,3168,101
4628,3169,85
4628,3290,1
4629,3167,12
4629,3290,6
4629,3291,1
4630,3167,5
4633,3291,1
4637,3291,1
4641,3292,1
4642,3292,2
4643,3292,1
4644,3292,3
4645,3293,1
4649,3293,1
4651,3294,1
4652,3294,1
4653,3294,1
4654,3295,1
4655,3295,1
4656,3294,1
4656,3295,1
4657,3294,2
4658,3294,2
4658,3296,1
4659,3294,1
4659,3296,1
4660,3295,2
4660,3296,2
4661,3295,1
4661,3297,1
4662,3295,1
4662,3297,1
4663,3295,1
4664,3297,1
4665,3295,1
4665,3297,1
4668,3296,1
4669,3297,2
4671,3297,1
4672,3296,1
4674,3297,1
4675,3297,1
4677,3297,1
4678,3297,1
4679,3297,1
4680,3297,1
4681,3297,1
4684,3298,1
4685,3297,1
4686,3297,1
4687,3298,2
4689,3298,1
4689,3299,1
4691,3299,1
4692,3299,1
4694,3300,2
4695,3299,1
4695,3300,4
4696,3300,1
4697,3299,2
4698,3299,1
4698,3300,1
4700,3300,2
4701,3300,2
4703,3300,1
4706,3300,1
4708,3299,1
4711,3299,1
4715,3300,1
4718,3301,1
4722,3302,1
4723,3302,1
4724,3302,1
4725,3301,1
4727,3300,1
4728,3299,1
4730,3299,1
4731,3299,1
4733,3299,1
4735,3299,1
4737,3297,1
4739,3296,1
4740,3294,1
4742,3292,1
4742,3293,1
